nombre,localidad,provincia,longitud,latitud
Oliveros,Almería,Almería,-2.4618210989008706,36.834303580798256
Las Marismillas,Marismillas,Sevilla,-5.9989176814751834,36.999154141844244
Fonelas,Fonelas,Granada,-3.1744412210545514,37.413244708663385
Cañaveral de León,Cañaveral de León,Huelva,-6.526748436076294,38.0143742857397
Villanueva del Ariscal,Villanueva del Ariscal,Sevilla,-6.137409799284837,37.395989318013804
Cariatiz (Los Alias),Los Alías,Almería,-2.08884266310033,37.14525820258399
Faraján,Faraján,Málaga,-5.188636478055705,36.61674525532008
Cambil Don Eufrasio Martínez Galiano,Cambil,Jaén,-3.5657944373204824,37.67625606070325
LLano del Espinar,Llano del Espinar,Córdoba,-4.5243421204500835,37.56375433914442
Alfornón,Alfornón,Granada,-3.2774720409042604,36.81810945761183
Limones,Limones,Granada,-3.7819491412580764,37.38283165759551
Puerto Moral,Puerto Moral,Huelva,-6.479902649996882,37.891267089578896
Escacena del Campo,Escacena del Campo,Huelva,-6.388510395435561,37.40723744262774
El Mirador,San José de la Rinconada,Sevilla,-5.941028392448191,37.49193730058018
Mojácar Playa,Vista de los Ángeles-Rumina,Almería,-1.8308046650785028,37.13805431616513
Tolox,Tolox,Málaga,-4.905672408385744,36.685503015076634
Albayda La Cruz,Granada,Granada,-3.6176707595357516,37.19750489170651
Añora,Añora,Córdoba,-4.8961170079262,38.409945504341344
Picena,Picena,Granada,-3.0059945861606314,37.00030071743302
Instinción,Instinción,Almería,-2.659918969472716,36.99298083174814
Doña Rama,Doña Rama,Córdoba,-5.272615992458515,38.22134291835438
Bailén,Bailén,Jaén,-3.7786110880779473,38.10086554973862
Villaralto,Villaralto,Córdoba,-4.983998910507685,38.45452622600057
Santa María de Nieva,Santa María de Nieva,Almería,-1.9888979233283008,37.46296385206713
Gibalbín,Gibalbín,Cádiz,-5.921050948240924,36.83053225844153
San Luis de Sabinillas,San Luis de Sabinillas,Málaga,-5.225524621779914,36.369085325389776
La Isleta del Moro,Isleta del Moro,Almería,-2.0519908789730765,36.81399844651699
Aguadulce,Aguadulce,Almería,-2.5686657694857087,36.815610572238974
Gorafe,Gorafe,Granada,-3.0415075965325316,37.478720599762696
Serrato,Serrato,Málaga,-4.9815249141020805,36.88759045339462
Albox,Albox,Almería,-2.1413173407181865,37.39224560561866
Melicena,Melicena,Granada,-3.236533541325789,36.753100479171664
Utrera-Norte Príncipe de Asturias,Utrera,Sevilla,-5.78001280265715,37.18991122498268
Abla,Abla,Almería,-2.7750935738362696,37.14391751815915
San Telmo,San Telmo,Huelva,-6.968314195789576,37.79569223107814
Campo las Beatas,Alcalá de Guadaíra,Sevilla,-5.8526416989448595,37.328176169698615
Benaocaz,Benaocaz,Cádiz,-5.420764111966042,36.69898691702086
La Guijarrosa,La Guijarrosa,Córdoba,-4.862061884304923,37.63633277013073
Mairena del Aljarafe Ciudad Expo,Mairena del Aljarafe,Sevilla,-6.049816214347898,37.349622739872714
Jauja,Jauja,Córdoba,-4.656274752625415,37.303658791891735
Torrecampo,Torrecampo,Córdoba,-4.6774652059613855,38.47556094726779
Estación Linares-Baeza,Estación Linares-Baeza,Jaén,-3.5886816307127907,38.07208230823487
Robledo,El Robledo,Jaén,-2.687119605355064,38.25147532667089
Gor,Gor,Granada,-2.971279433789633,37.36968660498974
Santa Ana la Real,Santa Ana la Real,Huelva,-6.724723936671088,37.86591012669523
El Portal,El Portal,Cádiz,-6.1323996033443855,36.63851505971027
Bédar,Bédar,Almería,-1.981860206596831,37.18977740370899
Benalúa de Guadix,Benalúa,Granada,-3.1653179699229343,37.34817815704874
Isla Redonda,Isla Redonda la Aceñuela,Sevilla,-4.881220104226279,37.44980807712769
Trujillos,Trujillos,Granada,-3.7949558665273537,37.457414775821846
Sanlúcar la Mayor,Sanlúcar la Mayor,Sevilla,-6.209225698550682,37.38970025553165
La Mamola,La Mamola,Granada,-3.275593332274042,36.74777158604058
La Herradura,La Herradura,Granada,-3.741662374298077,36.73434402918114
El Granado,El Granado,Huelva,-7.416992161304904,37.52009829397726
Mengíbar Dr Manuel Polaina Bailón,Mengíbar,Jaén,-3.8126619996645177,37.9699210003073
Vega de Acá,Almería,Almería,-2.4366295502997675,36.82516528901432
Berja,Berja,Almería,-2.946054936469303,36.840878800195796
Balanegra,Balanegra,Almería,-2.906744530977429,36.74867657206982
Los Molares,Los Molares,Sevilla,-5.719354127576214,37.15548966152992
Navas de San Juan,Navas de San Juan,Jaén,-3.3186405591079993,38.18284967781193
El Higueral,El Higueral,Córdoba,-4.253304909430415,37.3177807965326
Minas de Concepción,Mina Concepción,Huelva,-6.67458831732032,37.77673220600481
Hinojosa del Duque,Hinojosa del Duque,Córdoba,-5.1416958637565,38.49485538793734
Castellar de la Frontera,Castellar de la Frontera,Cádiz,-5.421437831744821,36.28604483900058
Barriada de Santiago (Baza),Baza,Granada,-2.770580055058437,37.48924945887182
Zaidín Centro-Este,Granada,Granada,-3.5999670145005345,37.161052331013124
Buenavista,Buenavista,Granada,-3.988039069098028,37.10615494191933
Pontones,Pontones,Jaén,-2.670660226830005,38.11847408714453
Campamento,Campamento,Cádiz,-5.3785893275232315,36.17814043258636
Montellano,Montellano,Sevilla,-5.570865527208022,36.99181411566544
Dehesas Viejas,Dehesas Viejas,Granada,-3.5517237692997323,37.472728788562364
Villablanca,Villablanca,Huelva,-7.34231012513682,37.303709945892756
Mancha Real,Mancha Real,Jaén,-3.6062180004379853,37.78214791683515
Los Barrios,Los Barrios,Cádiz,-5.492885759116243,36.18260787933838
Colonia Santa Inés-Teatinos,Málaga,Málaga,-4.466516009364368,36.72210810956023
Almegíjar,Almegíjar,Granada,-3.300082757769612,36.90172705033525
Coto Rios,Coto-Rios,Jaén,-2.848974735702264,38.046552585730176
Santa Cruz,Santa Cruz de Marchena,Almería,-2.602386321564419,37.01613202427974
Belerda,Belerda,Granada,-3.212751106481346,37.371417402807836
Maracena,Maracena,Granada,-3.643750465256665,37.20852145576719
Trigueros,Trigueros,Huelva,-6.8320248990799834,37.383424786633604
Charilla,Charilla,Jaén,-3.906603611173363,37.495080470321874
Rota,Rota,Cádiz,-6.362128032855155,36.62201761657602
Aguilar,Aguilar de la Frontera,Córdoba,-4.654146790794386,37.51574371787712
Torre Alháquime,Torre Alháquime,Cádiz,-5.235467018930956,36.91614478521055
Carcabuey,Carcabuey,Córdoba,-4.276461706873247,37.44267265619099
La Roda de Andalucía,La Roda de Andalucía,Sevilla,-4.779255457697915,37.202550572863565
Hinojares,Hinojares,Jaén,-2.9995009999148983,37.71479799973633
Las Cabezas de San Juan,Las Cabezas de San Juan,Sevilla,-5.940595793044582,36.98240406716558
Peal de Becerro,Peal de Becerro,Jaén,-3.1184452928780644,37.91158094857989
Gran Capitán,Granada,Granada,-3.6045441329302887,37.17854926995925
El Castillo,Almuñécar,Granada,-3.691004282639306,36.73220381577781
Hortichuelas,Consultorio de Las Hortichuelas,Almería,-2.0292800000194906,36.8728000007911
Cumbres de Enmedio,Cumbres de Enmedio,Huelva,-6.692864759085483,38.072622885823996
Adamuz,Adamuz,Córdoba,-4.521318345263143,38.02646142206187
Iznatoraf,Iznatoraf,Jaén,-3.032430635412285,38.155284981764986
Acula,Ácula,Granada,-3.8099594639260492,37.08260155404799
Arboleas,Arboleas,Almería,-2.074132130712987,37.35200531718458
Taberno,Taberno,Almería,-2.0783682621369857,37.46688937832449
San Andrés-Torcal,Málaga,Málaga,-4.446397186465551,36.70104035531311
Fuentezuelas,Jaén,Jaén,-3.8127442933608298,37.782832463494145
Ferreirola,Ferreirola,Granada,-3.3132039994865474,36.92966999934643
El Colmenar,Estación de Gaucín-El Colmenar,Málaga,-5.387875271357653,36.540518058373706
Alquife,Centro de Salud Alquife-Marquesado,Granada,-3.1076544111357345,37.18025459337498
Villanueva de Algaidas,Villanueva de Algaidas,Málaga,-4.447882742885116,37.18315244977449
Almogía,Almogía,Málaga,-4.538896175553628,36.825093203788704
Torremelgarejo,Torre Melgarejo,Cádiz,-6.031197667300322,36.71582430187105
Prado del Rey,Prado del Rey,Cádiz,-5.555054120452497,36.79081645934596
El Pelayo,El Pelayo,Cádiz,-5.498804863792977,36.080942398937474
Alfarnatejo,Alfarnatejo,Málaga,-4.2722870900985574,36.98020269477001
Puente Genil José Gallego Arroba,Puente Genil,Córdoba,-4.7690871699774355,37.39196863941493
El Higuerón (traslado provisional),El Higuerón,Córdoba,-4.853383039927302,37.868598669115585
Sanlúcar  de Guadiana,Sanlúcar de Guadiana,Huelva,-7.467350589024467,37.47321650655141
Pújerra,Pujerra,Málaga,-5.150168489644789,36.61247106797263
Loreto,Loreto,Granada,-3.957010332587178,37.18631338663781
El Porvenir,Sevilla,Sevilla,-5.981443837157379,37.372405235814206
Jódar Doctor Ricardo Fernández Valades,Jódar,Jaén,-3.348278999801165,37.838713000037295
Santa Eulalia,Santa Eulalia,Jaén,-3.38440299910828,38.06539499972811
Esperanza Macarena,Sevilla,Sevilla,-5.9836304955392,37.3943249345084
Chercos,Chercos Nuevo,Almería,-2.2571216965028387,37.26663692834635
Mijas Pueblo,Mijas,Málaga,-4.637854704473955,36.596982125615135
Larva,Larva,Jaén,-3.203881999378947,37.76001499978079
Huelma,Huelma,Jaén,-3.455942899036935,37.64775891960105
Sector Sur (Santa Victoria),Córdoba,Córdoba,-4.780011876357427,37.868234180694955
Don Pedro,Don Pedro,Jaén,-3.019448208221278,37.76466251849666
Purchil,Purchil,Granada,-3.665368832157326,37.17211951396837
Montecorto,Montecorto,Málaga,-5.295618967196103,36.81311704262594
Almadén de la Plata,Almadén de la Plata,Sevilla,-6.084397470952848,37.874125987539976
Torreblascopedro,Torreblascopedro,Jaén,-3.6357247391345306,37.99632393061122
Puerto Serrano,Puerto Serrano,Cádiz,-5.539625576700059,36.92111895412379
El Marchal,El Marchal,Almería,-2.024269703595677,37.21484515188947
Vejer de la Frontera Virgen de la Oliva,Vejer de la Frontera,Cádiz,-5.966920219001963,36.24871672377471
Cartuja,Granada,Granada,-3.6087750909740537,37.20769791899586
El Carambolo,Barriada el Carambolo,Sevilla,-6.038047158477024,37.390178232239776
Ventas del Carrizal,Ventas del Carrizal,Jaén,-3.9941126298428515,37.540569676294865
Arenas del Rey,Arenas del Rey,Granada,-3.8945642918640364,36.95794026980769
Casa del Mar,El Puerto de Santa María,Cádiz,-6.229591637356348,36.59106722387583
Pórtugos,Pórtugos,Granada,-3.3096128647076544,36.94107037046867
San Benito,Jerez de la Frontera,Cádiz,-6.139796852285186,36.699426912680714
Alozaina,Alozaina,Málaga,-4.8662329346442705,36.73025950164314
Agua Amarga,Agua Amarga,Almería,-1.9343346962900072,36.93948867871243
Castillo de Locubín,Castillo de Locubín,Jaén,-3.943656228441706,37.527238201616676
Escoznar,Escóznar,Granada,-3.8456300776711116,37.23756010028872
La Cimada-Los Prados,Los Prados,Málaga,-5.1343299527830855,36.824945858311885
Alosno,Alosno,Huelva,-7.114492014939297,37.54921609714881
San Bartolomé de la Torre,San Bartolomé de la Torre,Huelva,-7.108165185978673,37.44865730389886
San Ignacio del Viar,San Ignacio del Viar,Sevilla,-5.995756894798932,37.5467331426722
La Carlota,La Carlota,Córdoba,-4.933374932144208,37.66805687700368
Acequias,Acequias,Granada,-3.5379309300376938,36.96681005779747
Carboneras El Lometico,Carboneras,Almería,-1.8978262566305866,36.998187925911736
San Nicolás del Puerto,San Nicolás del Puerto,Sevilla,-5.652759456782471,37.99360009040688
Génave,Génave,Jaén,-2.7325908224429902,38.430730154972544
Rioja,Rioja,Almería,-2.462458339521883,36.94412639507158
Peñolite,Peñolite,Jaén,-2.797584835410616,38.324571384935794
Moriles,Moriles,Córdoba,-4.610201498101399,37.43691275375652
Graena,Graena,Granada,-3.2188305122028296,37.30354213619616
Caniles,Caniles,Granada,-2.723696000102484,37.43739200053585
La Caleruela,La Caleruela,Jaén,-3.096135053235074,38.04243860067632
Darro,Darro,Granada,-3.2907945874249984,37.34931238565539
Bayarque,Bayarque,Almería,-2.4367296580786113,37.33105962109219
La Mela,La Mela,Almería,-2.1074922824699835,37.16503472693712
Castillo Tajarja,Castillo de Tajarja,Granada,-3.8759817422689866,37.115951365450826
Alcolea del Rio,Alcolea del Río,Sevilla,-5.666719864822291,37.61325425152729
Alamillo,Sevilla,Sevilla,-5.984726752171619,37.412886650561454
Purchena,Purchena,Almería,-2.3600124022132465,37.34832861868035
Estepa,Estepa,Sevilla,-4.8795684258347976,37.296139530534255
Los Laneros,Los Laneros,Granada,-2.795032611502089,37.703885096391126
La Rábita,La Rábita,Granada,-3.1701902486928555,36.74932317267286
Lanjarón,Lanjarón,Granada,-3.481815490418544,36.918414994186676
Poblado de San Julián,Poblado San Julián,Jaén,-4.207240407523863,38.00884925875756
Zagra,Zagra,Granada,-4.168713632136274,37.25441997524989
Monte Lope-Álvarez,Monte Lope-Álvarez,Jaén,-4.110393583113551,37.70428036992351
Los Marinos,Almuñécar,Granada,-3.7032658130368463,36.73882519029721
El Carpio,El Carpio,Córdoba,-4.49877914348246,37.94371664564514
Vegas de Triana,Vegas de Triana,Jaén,-4.05667600041138,38.01750800065036
La Lantejuela,Lantejuela,Sevilla,-5.2251837659639,37.354481497159085
Tablones,Los Tablones,Granada,-3.399163577968731,36.8838130746506
Alcudia,Alcudia de Guadix,Granada,-3.098879580565801,37.25840074643882
Campo Cámara,Campo Cámara,Granada,-2.860094576144311,37.736607515369066
Santa Rosa,Córdoba,Córdoba,-4.780527999385213,37.89668700029138
Fuente Carreteros,Fuente Carreteros,Córdoba,-5.153862410480974,37.670513800081366
Vera,Vera,Almería,-1.8650305013543929,37.24765020324321
Felix,Felix,Almería,-2.6568875927722595,36.86809140159045
El Viso,El Viso,Córdoba,-4.957070944543776,38.48656838095799
Rincón de la Victoria,Rincón de la Victoria,Málaga,-4.286002346925692,36.71531840902176
Pampanico,Pampanico,Almería,-2.8324552551757147,36.78174936284914
Barrio Monachil,Barrio de la Vega,Granada,-3.558292791021711,37.13348104285093
Alto la Mesa,Alto de la Mesa,Huelva,-6.588826626019014,37.69577114335409
Campotéjar,Campotéjar,Granada,-3.6155084214864703,37.48290491592052
Ojuelos Altos,Ojuelos Altos,Córdoba,-5.356202193473108,38.18182583643458
Cueva del Pájaro,La Cueva del Pájaro,Almería,-1.953675763826157,37.034823893838514
Guadalquivir,Córdoba,Córdoba,-4.778969999428752,37.86120000051025
Maro,Maro,Málaga,-3.8432567381759832,36.75901690664998
Ricardo Soriano,Marbella,Málaga,-4.898843727764406,36.51016782251952
Peñuelas,Peñuelas,Granada,-3.85817834639494,37.173920548068686
Alájar,Alájar,Huelva,-6.661518937780212,37.87559982943008
Villaharta,Villaharta,Córdoba,-4.90118205145947,38.138813634282094
Cabra Matrona Antonia Mesa Fernández,Cabra,Córdoba,-4.43901878077707,37.472283131655395
La Línea Levante,La Línea de la Concepción,Cádiz,-5.337465306203564,36.1792373369011
Alcolea,Alcolea,Córdoba,-4.674053555336023,37.93269876365684
Rute,Rute,Córdoba,-4.371880660551344,37.327593445274026
Tózar,Tózar,Granada,-3.77733964476567,37.36937950276035
Salar,Salar,Granada,-4.066605935960904,37.148105904019246
Fuenteheridos,Fuenteheridos,Huelva,-6.662445641704386,37.90501831261324
Tahivilla,Tahivilla,Cádiz,-5.757613394571206,36.18407928802477
Bornos Pediatra Ana Martínez Rubio,Bornos,Cádiz,-5.745558086310123,36.818030290501554
Santa Elena,Santa Elena,Jaén,-3.5393667599532947,38.3427574857663
Canjáyar,Canjáyar,Almería,-2.739004294222765,37.008914661616174
Ermita Nueva,Ermita Nueva,Jaén,-3.8672210690939917,37.40572513782287
El Parador,El Parador de las Hortichuelas,Almería,-2.60037964142134,36.80605936235567
Torrenueva,Torrenueva Costa,Granada,-3.492367103430827,36.70579766823275
Cuenca,Cuenca,Córdoba,-5.560812463436413,38.32311566768956
Laborcillas,Laborcillas,Granada,-3.291230288109452,37.45298357099273
Campohermoso,Campohermoso,Almería,-2.133999378000974,36.93608265091354
La Envía,La Envía,Almería,-2.611351698887967,36.835343522206834
Almodóvar del Rio,Almodóvar del Río,Córdoba,-5.017187959137903,37.814614237161535
Padules,Padules,Almería,-2.774363112882015,36.998910832469605
Monturque,Monturque,Córdoba,-4.582777247435783,37.470765386096524
Terreros,San Juan de Terreros,Almería,-1.666073923216072,37.36095170009726
Puerta de Tierra,Cádiz,Cádiz,-6.278351297466872,36.5137263634133
Carranque,Málaga,Málaga,-4.441983220156848,36.71704275617862
Arriate,Arriate,Málaga,-5.138094825073201,36.79835700028167
Jayena,Jayena,Granada,-3.824686773402329,36.94899806195067
Almerimar,Almerimar,Almería,-2.7844535502767864,36.69425517596887
El Arroyo,Chipiona,Cádiz,-6.4339035846192285,36.73109907867531
Cerro Cauro,Cauro,Granada,-3.7334023522472304,37.40818951493269
Quéntar,Quéntar,Granada,-3.4666221477682857,37.192122324909256
Santa Bárbara de Casa,Santa Bárbara de Casa,Huelva,-7.188749273963873,37.79659549607239
Caleta-La Guardia,La Caleta-Guardia,Granada,-3.6005527939860036,36.74643771303212
Moreda,Moreda,Granada,-3.330702645674365,37.43836247815916
Marchal,Marchal,Granada,-3.202436088630628,37.296403884065185
Jatar,Játar,Granada,-3.912168827342079,36.935631642269755
Cortegana,Cortegana,Huelva,-6.826317568512476,37.90587760031446
Aznalcóllar,Aznalcóllar,Sevilla,-6.269859324772903,37.52258359418942
Tarifa,Tarifa,Cádiz,-5.604298397119731,36.014243469185054
Carchuna,Carchuna,Granada,-3.4449498869986463,36.70294472557659
El Ejido,El Ejido,Almería,-2.8224891636908955,36.77413755282632
Bellavista,Cájar,Granada,-3.5690539137452078,37.12620055688745
Lucano,Córdoba,Córdoba,-4.775076690265633,37.88045293858147
Casariche,Casariche,Sevilla,-4.763364287177472,37.28933941965809
El Margen,El Margen,Granada,-2.5659189558454867,37.6418574151462
Venta del Peral,Venta del Peral,Granada,-2.6078720496168977,37.555288445416
La Caleta,Granada,Granada,-3.6122099178553095,37.18739421369553
Olula del Rio,Olula del Río,Almería,-2.3038922226826046,37.35881629252914
Occidente Azahara,Córdoba,Córdoba,-4.8206318347213335,37.87885994639756
Las Portadas,Dos Hermanas,Sevilla,-5.935550807231418,37.27041286429618
Lupión,Lupión,Jaén,-3.5454579995853566,37.99674799991574
Ferreira,Ferreira,Granada,-3.0356845648646655,37.17322943868025
Peligros,Peligros,Granada,-3.6258249831430147,37.230365271381395
Campillo de Arenas,Campillo de Arenas,Jaén,-3.6351559998831484,37.55535000030449
Carlinda,Málaga,Málaga,-4.447644260172554,36.73088561592119
Pitres,Pitres,Granada,-3.3263278479465055,36.93578918315825
El Greco,Sevilla,Sevilla,-5.967493023392079,37.39022406788301
Mecina Fondales,Mecina,Granada,-3.3235044371641824,36.928389542189166
Lobras,Lobras,Granada,-3.2130020287524466,36.929963008363124
La Muela de Vejer,La Muela,Cádiz,-5.985151339539026,36.27177874598215
Estación de Archidona,Estación de Archidona,Málaga,-4.423220151923952,37.133633340513256
Palmones,Palmones,Cádiz,-5.4400652261252676,36.17645303093918
Salobreña,Salobreña,Granada,-3.586816687596015,36.74595966016604
Linares A Virgen de Linarejos,Linares,Jaén,-3.6364271964175705,38.098317675743594
Humilladero,Humilladero,Málaga,-4.697508115333301,37.11371620094199
Benamahoma,Benamahoma,Cádiz,-5.466960249075914,36.764777525599975
Rambla de Oria,La Ermita,Almería,-2.2183167782027318,37.467976488768336
Cantarranas,Cantarranas,Cádiz,-5.885049158917263,36.315645562149044
Barriada el Naranjo,Córdoba,Córdoba,-4.779294999718512,37.9100969997535
Pulpí,Pulpí,Almería,-1.743919073619305,37.41357181368485
Pantano los Bermejales,Pantano de los Bermejales,Granada,-3.88950781174597,36.99929726762979
La Rambla médico Antonio Cano Calatrava,La Rambla,Córdoba,-4.737756205252809,37.610051022934705
Murtas,Murtas,Granada,-3.108002037113793,36.88747544491749
Alcolea,Alcolea,Almería,-2.9622272551745326,36.97046090329423
Chilches,Chilches,Málaga,-4.223963523593455,36.726695439707285
Carratraca,Carratraca,Málaga,-4.818725519095315,36.85105398756023
Armilla,Armilla,Granada,-3.6239669038508944,37.14164848655938
Hornachuelos,Hornachuelos,Córdoba,-5.249047765027698,37.83030627812016
Las Chapas,Elviria,Málaga,-4.78068148027007,36.49695988806332
Mogón,Mogón,Jaén,-3.03149758574698,38.075636235091814
Gibraleón,Gibraleón,Huelva,-6.96397371789525,37.375741791338044
San José del Valle,San José del Valle,Cádiz,-5.799925901076709,36.60515192800186
Belmez,Belmez,Córdoba,-5.2083837757752605,38.269202528681326
Santa Cruz,Santa Cruz,Córdoba,-4.6312209641735125,37.7340986545139
La Peza,La Peza,Granada,-3.2844282766115045,37.277247489264894
Láchar,Láchar,Granada,-3.829157098151881,37.19411098907843
Huerta de la Reina,Córdoba,Córdoba,-4.783722551346325,37.89402502670985
Molino de la Vega,Huelva,Huelva,-6.956614968143438,37.264434397347664
Cuevas de los Medinas,Cuevas de los Medinas,Almería,-2.2795824879611866,36.89395319639583
Ventas de Zafarraya,Ventas de Zafarraya,Granada,-4.120770852219813,36.95712464207406
Algaida,La Algaida,Cádiz,-6.318891509542082,36.83138197893999
Fuente de la Higuera,La Fuente de la Higuera,Almería,-2.2359952074921856,37.168268339031215
La Bajadilla,Algeciras,Cádiz,-5.456309916782032,36.131845076572695
Láujar de Andarax,Láujar de Andarax,Almería,-2.8994652892374213,36.99338149913534
Fuente-Tójar,Fuente-Tójar,Córdoba,-4.14629358250772,37.51051307934195
Paulenca,Paulenca,Granada,-3.1689597501291873,37.29361743459307
Ibros,Ibros,Jaén,-3.5049804043387245,38.02172062725543
Portada Alta,Málaga,Málaga,-4.454834464358485,36.71831427736527
Cuevas de Almanzora,Cuevas del Almanzora,Almería,-1.8745232539173633,37.29404372340956
Cazalla de la Sierra,Cazalla de la Sierra,Sevilla,-5.7588082095519235,37.933603482218864
Bracana,Brácana,Granada,-3.944773041486161,37.22852382503901
Moguer,Moguer,Huelva,-6.8395312481239605,37.27430510016218
Jorairatar,Jorairátar,Granada,-3.1085278384881465,36.92743380563245
Punta del Moral,Isla del Moral,Huelva,-7.3423189138307565,37.18860589293088
Otura,Villa de Otura,Granada,-3.635592148934774,37.09140454463148
Trevélez,Trevélez,Granada,-3.2664857470739963,37.00032204464394
Puebla de Don Fadrique,Puebla de Don Fadrique,Granada,-2.436606719798625,37.95801978869217
Níjar,Níjar,Almería,-2.2076038970001757,36.96389107415217
Camas,Camas,Sevilla,-6.035594140384909,37.40496209339347
Montoro,Montoro,Córdoba,-4.382313431330139,38.0160971898362
El Castillo de las Guardas,El Castillo de las Guardas,Sevilla,-6.315264712903586,37.69159077554192
El Berrocal,Berrocal,Huelva,-6.541321396967605,37.60699132464992
Ohanes,Ohanes,Almería,-2.746500635119911,37.03843636495666
La Gangosa,La Gangosa,Almería,-2.6238203883931406,36.80690319908056
Galera,Galera,Granada,-2.5526129720842237,37.74192430775557
Teba,Teba,Málaga,-4.920330444955257,36.984531750612085
Algatocín,Algatocín,Málaga,-5.276566067268524,36.573374540317694
Doña Mencía,Doña Mencía,Córdoba,-4.35728223025593,37.55194827705156
El Chive,El Chive,Almería,-2.072554455786877,37.17782856675854
El Puntalón,Puntalón,Granada,-3.480115949771679,36.72945812453086
Guadajoz,Guadajoz,Sevilla,-5.668213104070968,37.58010532570134
Chiclana - El Lugar,Chiclana de la Frontera,Cádiz,-6.151914910092164,36.41872493474418
El Villar,El Villar,Huelva,-6.738982910131521,37.69371882654964
Mecina Bombarón,Mecina Bombarón,Granada,-3.1556209201506578,36.98075497103132
Alborán,Almería,Almería,-2.4484332153240884,36.834807392632584
Las Flores,Granada,Granada,-3.6049199995842334,37.16740000087452
Guarromán,Guarromán,Jaén,-3.6887790315341746,38.18161743272068
Alcázar,Alcázar,Granada,-3.3394005558991315,36.8493396640572
La Granja Dr. Manuel Blanco,Jerez de la Frontera,Cádiz,-6.105861410094641,36.69716726925883
Mallén,Sevilla,Sevilla,-5.973717169565954,37.38789557497376
Piconcillo,Piconcillo,Córdoba,-5.46562679118035,38.17584591447981
Nueva Málaga,Málaga,Málaga,-4.444259055448304,36.72568729467209
Aznalcázar Matrona Dª Isabel Virosta Clemente,Aznalcázar,Sevilla,-6.248061203232794,37.303952800662806
Huertas del Río,Cortijo Viejo de la Vega,Málaga,-4.441841532123111,37.078910938679115
Benamargosa,Benamargosa,Málaga,-4.192399860867829,36.8326575502376
San Isidro,San Isidro de Níjar,Almería,-2.174690367270982,36.9156448927492
Puebla de Guzmán,Puebla de Guzmán,Huelva,-7.24600999053152,37.61196036479485
La Dehesilla,Sanlúcar de Barrameda,Cádiz,-6.353216278573623,36.76715959858464
Cumbres Mayores,Cumbres Mayores,Huelva,-6.641312495521411,38.059408473566336
Cáñar,Cáñar,Granada,-3.428265187640924,36.925748969086264
Casines,Puerto Real,Cádiz,-6.175833914502305,36.52419512833199
Montemayor,Montemayor,Córdoba,-4.700926511080081,37.64792584662746
El Ronquillo,El Ronquillo,Sevilla,-6.174700442742325,37.72588064956363
Montejícar,Montejícar,Granada,-3.5050455444226722,37.572128188753425
Casares,Casares,Málaga,-5.274441387170986,36.44691293184457
El Cañuelo,El Cañuelo,Córdoba,-4.1622704017152525,37.508454276281924
Alicún,Alicún,Almería,-2.6022584052729734,36.96638836236361
Pizarra,Pizarra,Málaga,-4.706923339148442,36.7675648244282
Las Veredas,Las Veredas,Huelva,-6.830284355893069,37.88421619850123
Árchez,Árchez,Málaga,-3.9908599381930463,36.838433479022754
Punta Umbría,Punta Umbría,Huelva,-6.96757858204314,37.1821082988771
Guadalcacín,Guadalcacín,Cádiz,-6.088993988528866,36.7153331655201
Motril-Este,Motril,Granada,-3.5140699179196306,36.74617246785374
Doctores Dr. Salvador Caballero García,Granada,Granada,-3.6095815671675227,37.18910598277878
Vados de Torralba,Vados de Torralba,Jaén,-3.64012413985373,37.942642632791866
Palos de la Frontera,Palos de la Frontera,Huelva,-6.895258290585457,37.22424364374357
El Morche,El Morche,Málaga,-3.9904558401188934,36.73798634651316
El Chaparral,El Chaparral,Granada,-3.658065660892791,37.25614678100791
Paterna de Rivera Gonzalo Pérez Fabra,Paterna de Rivera,Cádiz,-5.863812508425189,36.52115635442567
Benalauría,Benalauría,Málaga,-5.2612539502342495,36.59395945994303
Alcalá del Rio,Alcalá del Río,Sevilla,-5.981698361929474,37.518302832866524
Bedmar,Bedmar,Jaén,-3.413350312335335,37.82142006445428
Fondón,Fondón,Almería,-2.8614936083142357,36.98056509064887
Balerma,Balerma,Almería,-2.8849435054372026,36.73314731320213
Ciudad Jardín,Almería,Almería,-2.4531994720929973,36.83179882869883
Víznar,Víznar,Granada,-3.553747405043351,37.231425803032096
Montequinto,Quinto,Sevilla,-5.932345027254666,37.34053791705331
Puerto Real,Puerto Real,Cádiz,-6.18975473806349,36.52629414679401
Jerez La Milagrosa,Jerez de la Frontera,Cádiz,-6.100430096363752,36.68621195011745
La Curva,La Curva,Almería,-2.9795492272647843,36.75999365341713
Almonte,Almonte,Huelva,-6.524077367232956,37.25918632306282
Cártama-Estación,Estación,Málaga,-4.612990055975913,36.73563325500134
La Merced,Cádiz,Cádiz,-6.29196858438893,36.52894557061179
Cacín,Cacín,Granada,-3.917215827111323,37.059730544784436
Jerez Centro,Jerez de la Frontera,Cádiz,-6.139800503891506,36.6831896509887
Marinaleda,Marinaleda,Sevilla,-4.9618406883381505,37.37027150381868
Cogollos Vega,Cogollos de la Vega,Granada,-3.5731929023034112,37.27548213622188
Sierra Nevada,Sierra Nevada,Granada,-3.3990862189351594,37.09287818285603
El Pocico,El Pocico,Almería,-2.0434723270721995,37.23744849447853
Guadalcanal,Guadalcanal,Sevilla,-5.821752003518991,38.09226525373344
